User_id	Followers_count	Tweet_count	Username	Verified	Created_at	Location	Method	Iteration
7228352	5618	359468	theluckyman	False	2007-07-03T13:15:57.000Z	United States	Entity	0
17449331	625	643198	Eilonwy24	False	2008-11-17T20:23:39.000Z	Oregon	Entity	0
19889294	272995	220431	SolOnline	True	2009-02-02T02:27:18.000Z	Portugal	Entity	0
20724439	461	26094	jesseledesma	False	2009-02-12T22:05:31.000Z	el paso, texas, usa	Entity	0
24368338	1505	55499	danr2960	False	2009-03-14T13:33:39.000Z	Ont Canada	Entity	0
26276346	217979	254334	itwitting	False	2009-03-24T17:11:16.000Z	Portugal	Entity	0
29234408	458	225738	GREED_90	False	2009-04-06T16:30:00.000Z	Washington, DC	Entity	0
30294619	847	238460	2dogknight	False	2009-04-10T19:41:52.000Z		Entity	0
50626909	213	317172	stratosphere53	False	2009-06-25T12:06:55.000Z	Atlanta	Entity	0
85920748	4482	81808	brandonpromo	False	2009-10-28T21:45:10.000Z	St Petersburg, FL	Entity	0
136232735	2125	467742	tony_hambleton	False	2010-04-23T10:59:01.000Z	39.109 -76.77	Entity	0
185741133	702	82254	JrmChenu	False	2010-09-01T18:39:13.000Z		Entity	0
198416373	2936	403164	Fightkidscancer	False	2010-10-04T07:20:54.000Z	United States	Entity	0
281807752	4259	692939	deathtocrazy	False	2011-04-14T00:51:23.000Z	wooster,ohio	Entity	0
283604227	30975	1742688	AndyVermaut	False	2011-04-17T16:39:35.000Z	Diksmuide, België	Entity	0
336160087	1085	90319	sacpaaz	False	2011-07-15T20:54:22.000Z	Southern Arizona	Entity	0
348229435	387	44949	StealthySmokey	False	2011-08-04T02:41:12.000Z	Cleveland, Ohio	Entity	0
362084030	34774	303767	JesusNarrowWay	False	2011-08-25T20:38:23.000Z		Entity	0
402495326	2257	437693	4tybin	False	2011-11-01T04:52:22.000Z	PNW USA	Entity	0
540085958	234	20766	ccy012	False	2012-03-29T16:03:55.000Z		Entity	0
560817896	26108	1457491	TinaMarie_80s	False	2012-04-23T04:12:35.000Z	Tennessee, USA	Entity	0
569153323	828	146300	austelme01	False	2012-05-02T14:33:38.000Z	Fulshear, TX	Entity	0
829012411	1125	319380	yasuokajihei	False	2012-09-17T12:54:55.000Z	神奈川	Entity	0
950976000	1393	486929	FieldRoamer	False	2012-11-16T04:28:35.000Z	Southern California	Entity	0
1231954465	4669	112828	GoodVibra	False	2013-03-01T23:17:03.000Z	World	Entity	0
1350630649	240	48391	tigerband2003	False	2013-04-14T00:55:55.000Z		Entity	0
1420660507	1661	2692896	Knewz_Currently	False	2013-05-11T13:24:13.000Z	Va Beach, Virginia	Entity	0
1638422174	61	208132	Bellarusque	False	2013-08-01T17:06:23.000Z	rent free in your head	Entity	0
1711902426	1758	149207	m_Geleta_m	False	2013-08-30T06:10:02.000Z	New York . . . 🇺🇸 USA 🇺🇸	Entity	0
2421228369	1207	683578	TyberZannxxxx	False	2014-03-18T23:13:00.000Z	Blackwood, NJ, USA	Entity	0
2764242773	5525	571454	real_Stephanie	False	2014-09-07T20:03:05.000Z	🇺🇸	Entity	0
2822217000	389	79592	9bb2e5c43a21469	False	2014-09-20T16:14:04.000Z		Entity	0
2972870754	36832	117037	The_FJC	False	2015-01-10T20:10:29.000Z	United States	Entity	0
3364225491	1278	53203	DeporableDeb	False	2015-07-07T15:00:56.000Z		Entity	0
731171734292992000	30	25377	damo724	False	2016-05-13T17:18:20.000Z	Pennsylvania, USA	Entity	0
765296237331357696	10559	533515	proudCanadavet	False	2016-08-15T21:16:56.000Z	Canada 	Entity	0
798711382044708864	2054	244242	ItWasACoup	False	2016-11-16T02:16:47.000Z		Entity	0
825488341197942784	11236	622283	Vmbritsch	False	2017-01-28T23:38:52.000Z	Greater Denver, CO	Entity	0
841691667602255872	3738	229309	FightFakeNews4	False	2017-03-14T16:45:06.000Z	United States	Entity	0
871385315029725184	1317	107973	DarkHorse048	False	2017-06-04T15:17:03.000Z		Entity	0
896661935269302272	2054	35201	FrankHan8964	False	2017-08-13T09:17:19.000Z	United States	Entity	0
951245732333473792	592	216647	jgftn00	False	2018-01-11T00:13:50.000Z		Entity	0
952146923057766400	120	26759	timjones1001	False	2018-01-13T11:54:51.000Z		Entity	0
963770373396484096	37	12494	CongasMaracas	False	2018-02-14T13:42:17.000Z	France	Entity	0
1039084269962813440	16706	13429	QuintFactCheck	True	2018-09-10T09:32:50.000Z	India	Entity	0
1216809146600824832	3720	132523	YukiNek56432140	False	2020-01-13T19:49:02.000Z	Lieu de naissance Kyoto	Entity	0
1237764099066429440	1876	29303	MGKTSI	False	2020-03-11T15:36:18.000Z		Entity	0
1246850580191907840	1758	575398	bungobot1	False	2020-04-05T17:22:06.000Z	In your book	Entity	0
1260829732607791104	265	60700	JulienM__	False	2020-05-14T07:10:57.000Z		Entity	0
1281303947857113088	1119	295202	VickiMo08056436	False	2020-07-09T19:08:12.000Z		Entity	0
1453155411620765696	424	64973	hatejacktoo	False	2021-10-27T00:23:59.000Z		Entity	0
5744772	14490	452751	Jodzio	False	2007-05-03T16:22:57.000Z	HTown 	Entity	1
14253400	6718	135409	bywillpollock	False	2008-03-29T21:01:16.000Z	Perpetual state of outr@ge	Entity	1
15235231	14643	252015	laserhaas01	False	2008-06-25T19:08:57.000Z	Roaming NY, DE, CA, DC or OK 	Entity	1
15965877	2191	502604	aziegler	False	2008-08-24T04:31:49.000Z	Washington, USA	Entity	1
16315143	57653	128443	kelly2277	False	2008-09-16T18:48:45.000Z	 Global	Entity	1
16678793	2997	176454	tend2wobble	False	2008-10-10T03:25:20.000Z		Entity	1
18989239	8605	234664	coastalmom11	False	2009-01-14T18:49:20.000Z	California, USA	Entity	1
19393766	3024	944360	jjj5819	False	2009-01-23T13:30:26.000Z	New York, USA	Entity	1
20146913	2496	411296	B_Sputnik	False	2009-02-05T13:20:58.000Z	He / Him / Dude / Bro	Entity	1
20288594	1535	239026	peaceplay	False	2009-02-07T01:50:52.000Z	Chicago	Entity	1
20693877	21658	107599	SuppUsa	False	2009-02-12T17:07:54.000Z	Chicago	Entity	1
23452847	15816	74762	jzikah	False	2009-03-09T16:10:28.000Z		Entity	1
24766375	1081	83038	dbrownnh	False	2009-03-16T20:48:18.000Z	Granite State	Entity	1
25275469	1206	55461	changingger	False	2009-03-19T12:03:39.000Z	On the Calabash River	Entity	1
25701565	1081	670134	KIMPY123	False	2009-03-21T17:39:00.000Z		Entity	1
25987846	5510	233970	Yazzy_321	False	2009-03-23T11:55:10.000Z	Rabbit Hole. Earth. 	Entity	1
28833436	7229	171091	Rockmedia	False	2009-04-04T17:32:44.000Z	Nicer in person than here.	Entity	1
29088974	6162	148314	zenscreamer	False	2009-04-05T23:05:18.000Z	Massachusetts, USA	Entity	1
33799404	4643	440843	Pen_Bird	False	2009-04-21T03:46:16.000Z	north of Batiquitos Lagoon	Entity	1
35533492	10830	158420	sarahbeth0404	False	2009-04-26T18:54:13.000Z	Kinfauns	Entity	1
36902944	18667	190614	TrueBlue4u2	False	2009-05-01T07:15:03.000Z	NC, USA	Entity	1
47294354	916	98391	itssuzann	False	2009-06-15T08:50:44.000Z	 Canada	Entity	1
71977357	1482	607915	digyoursoul	False	2009-09-06T05:51:21.000Z		Entity	1
77244409	4404	676774	deesbarbara	False	2009-09-25T15:56:58.000Z	Crestview Florida...gulf coast	Entity	1
79709538	1859	124733	amys_here	False	2009-10-04T11:23:32.000Z	Canada	Entity	1
86669274	1861	582249	Masky_Jay_Hoody	False	2009-11-01T05:54:24.000Z		Entity	1
104208920	6630	171533	sprzyslp	False	2010-01-12T16:43:06.000Z	United States	Entity	1
114549208	1291	752081	adekleine	False	2010-02-15T20:02:04.000Z		Entity	1
119322388	2558	161359	EarthImpi	False	2010-03-03T08:49:20.000Z		Entity	1
124267704	12908	636458	meomy1236	False	2010-03-18T20:51:42.000Z	United States	Entity	1
131056491	4871	421022	chickilopiccolo	False	2010-04-09T04:03:18.000Z	Earth	Entity	1
131437732	3481	98192	modernhomesla	False	2010-04-10T07:49:55.000Z	Los Angeles	Entity	1
133914833	3196	316677	zipillinois	False	2010-04-17T00:17:35.000Z		Entity	1
141448240	1416	91332	proudbluetexan	False	2010-05-08T03:45:12.000Z	Austin, TX	Entity	1
146906013	1396	86779	egrattan	False	2010-05-22T17:12:08.000Z		Entity	1
149763376	12105	531776	purrmonsta	False	2010-05-30T04:44:02.000Z	United States	Entity	1
154136730	2335	450158	JDignum	False	2010-06-10T13:24:32.000Z	Albertastan	Entity	1
154433522	4972	772208	sexygirl798	False	2010-06-11T06:27:49.000Z		Entity	1
154972344	1049	124617	l_menz	False	2010-06-12T19:02:05.000Z		Entity	1
173058421	5441	62123	greencounterktd	False	2010-07-31T09:02:23.000Z	the bay	Entity	1
177423199	5373	66318	arapaho415	False	2010-08-12T02:48:22.000Z	Ventura County CA	Entity	1
206576967	5015	34065	mopeng	False	2010-10-23T07:35:27.000Z	Australia	Entity	1
234513344	199	92351	askgro	False	2011-01-05T21:06:37.000Z		Entity	1
236709875	1258	59433	primitiveradio	False	2011-01-11T05:46:49.000Z	San Francisco, CA	Entity	1
241406440	4322	491173	smp0312	False	2011-01-22T05:14:21.000Z	Earth. Presently.  	Entity	1
243478422	2988	123164	CapeQueen75	False	2011-01-27T03:54:05.000Z	SF Bay Area, Clearlake, Boston	Entity	1
264861120	5780	639612	WhirledCitizen_	False	2011-03-12T15:39:10.000Z		Entity	1
329747607	325	10194	LucyKoch	False	2011-07-05T15:24:12.000Z	Ohio, USA	Entity	1
342050953	3658	323830	Garage_Floor	False	2011-07-25T11:54:36.000Z	Northeast	Entity	1
363549180	313	44494	Patz_77	False	2011-08-28T08:12:08.000Z	Delaware 	Entity	1
392386671	9310	190920	barbetta1	False	2011-10-16T23:31:04.000Z	DON'T BLAME ME, I VOTED NOTLEY	Entity	1
436928528	694	291362	3015nyac	False	2011-12-14T19:09:42.000Z	Queens, NY	Entity	1
478295779	6266	220435	MsDuhMeanor	False	2012-01-30T03:52:06.000Z	Annapolis, MD	Entity	1
564062537	245	272929	dawnslight2	False	2012-04-26T21:42:05.000Z		Entity	1
760395242	4311	446354	MamurphyMaureen	False	2012-08-15T23:40:08.000Z	Thee DMV	Entity	1
769702230	13190	606931	YDanasmithdutra	False	2012-08-20T15:21:50.000Z	Fairhope, Alabama	Entity	1
880624412	4249	375885	CindyCinnis	False	2012-10-14T17:47:05.000Z	Texas, USA	Entity	1
902448516	13173	390845	KatrinaHagen2	False	2012-10-24T19:31:45.000Z	Long Beach, CA	Entity	1
917515800	3553	410904	_strate	False	2012-10-31T19:35:36.000Z	Coon Rapids, MN	Entity	1
954371557	3873	160172	JupiterDi1112	False	2012-11-17T21:34:45.000Z	BC	Entity	1
980841944	711	466618	DianeEugenio	False	2012-11-30T17:00:46.000Z	Florida, USA	Entity	1
1003156939	1910	274871	ShijeSings	False	2012-12-11T02:52:12.000Z	Earth Native	Entity	1
1009657568	427	52409	ZipNadaZeroBox	False	2012-12-13T20:31:52.000Z	California	Entity	1
1109691894	852	262418	hatchdent	False	2013-01-21T18:14:27.000Z	So Cal	Entity	1
1681834466	1169	22936	jvals11	False	2013-08-18T23:08:21.000Z		Entity	1
1694505356	4382	371905	MoistureVapor8r	False	2013-08-23T18:22:11.000Z	San Diego, CA	Entity	1
1867750286	3493	875181	cotey_mary	False	2013-09-15T13:30:27.000Z		Entity	1
1884977676	2317	296264	seeCFC	False	2013-09-20T01:44:23.000Z		Entity	1
1923590408	5474	380340	jmreycroft	False	2013-10-01T14:12:00.000Z	West Central Florida 	Entity	1
1961448242	1441	55894	SDEnyaRedRain	False	2013-10-14T22:45:13.000Z		Entity	1
2183113232	1090	233217	MHWills	False	2013-11-08T22:26:17.000Z	New England	Entity	1
2193135944	23557	337276	Saintsfan5348	False	2013-11-13T23:36:26.000Z	Your Conscience	Entity	1
2231699054	8161	188790	RealBristolNews	False	2013-12-05T16:15:56.000Z	Bristol, England	Entity	1
2274647018	618	75837	TheRealABOne	False	2014-01-03T15:17:25.000Z		Entity	1
2281354530	2749	30491	myrubypearl	False	2014-01-08T00:39:24.000Z	Dallas, TX	Entity	1
2294594763	325	10769	braintreebrat	False	2014-01-21T01:44:27.000Z	@	Entity	1
2592410190	7207	964167	MayIrmamay14	False	2014-06-28T04:05:33.000Z	Texas, USA	Entity	1
2634674280	294	31848	couponer595	False	2014-07-13T04:25:27.000Z	United States	Entity	1
2704027533	6431	124499	j2dumfounded	False	2014-07-12T17:50:57.000Z	A redwood forest, California🌲	Entity	1
2750369134	2008	326239	vtaylor9188	False	2014-08-23T02:45:25.000Z	United States	Entity	1
2759928466	2638	174222	tankart150	False	2014-09-02T23:30:51.000Z	Oviedo, FL(formerly Jax Beach)	Entity	1
2770706394	1610	29642	WendyBugliari	False	2014-08-26T18:15:51.000Z	Pennsylvania, USA	Entity	1
2847140499	11763	266418	Diana_Chumley	False	2014-10-27T19:37:27.000Z	Tennessee, USA	Entity	1
2856133189	2666	729016	PINK1963DSW	False	2014-10-15T00:12:08.000Z	BRYANT AR/Ark	Entity	1
2863304846	2955	45940	ItIsIMack	False	2014-10-18T19:28:00.000Z	California, USA	Entity	1
3022172350	2165	78119	Haggard_Harold	False	2015-02-06T20:33:25.000Z	Near Rainier	Entity	1
3039785666	23998	108584	Rickster_75	False	2015-02-24T14:58:51.000Z	Southern California	Entity	1
3139857121	812	123641	twothewoods1	False	2015-04-05T05:22:39.000Z		Entity	1
3148420057	9098	114346	turttle63	False	2015-04-10T16:36:24.000Z	Tucson, AZ	Entity	1
3349300152	2010	316772	doglovingfool	False	2015-08-26T14:41:43.000Z		Entity	1
3377454681	1078	111242	anabl18	False	2015-07-15T16:16:01.000Z	London, England	Entity	1
3528564315	16544	943843	Betterw05759703	False	2015-09-03T00:35:44.000Z	Missouri, USA	Entity	1
3644915056	54924	315006	HunterJCullen	False	2015-09-13T18:40:25.000Z	Bloomington, IN	Entity	1
4501434974	3480	688785	mstepczyk	False	2015-12-08T23:16:32.000Z		Entity	1
4750089675	378	85889	samcg_mcgrath	False	2016-01-09T02:22:07.000Z		Entity	1
4860754826	1743	161921	HiblerDana	False	2016-02-04T21:11:33.000Z	my happy place	Entity	1
718426119951753216	915	77869	xenn1al	False	2016-04-08T13:11:49.000Z	Inside The Simulation	Entity	1
718593156384559104	6590	147756	LongAsUCan2	False	2016-04-09T00:15:34.000Z	Somewhere In UT	Entity	1
724327951370579968	3050	528274	1jasliz	False	2016-04-24T20:03:35.000Z	United States 🇺🇸	Entity	1
766057748316422147	6818	477334	ParryPierce	False	2016-08-17T23:42:54.000Z	PNW	Entity	1
768453142023401472	956	40100	traci_warhurst	False	2016-08-24T14:21:21.000Z	Alabama, USA	Entity	1
780095449092935680	844	31379	IndigoRoad102	False	2016-09-25T17:23:43.000Z		Entity	1
798664982410002432	460	187203	DMBincredible	False	2016-11-15T23:12:25.000Z	Michigan, USA	Entity	1
809963614249619456	397	76572	annemidd1	False	2016-12-17T03:29:08.000Z		Entity	1
812497733542092800	785	131633	BarbaraSakai1	False	2016-12-24T03:18:49.000Z	New York, USA	Entity	1
822162224341024768	1241	37281	SandraBHaynes45	False	2017-01-19T19:22:04.000Z	Bay Area, CA	Entity	1
824898533203406848	5897	161712	LadyDonalee	False	2017-01-27T08:35:11.000Z	USA	Entity	1
827617750172434435	1001	101587	YourKarmicVenus	False	2017-02-03T20:40:22.000Z	Wonderland 🍄🌿🌻	Entity	1
837028549919854592	1882	34198	Cre8NoH8	False	2017-03-01T19:55:32.000Z	Los Angeles, CA	Entity	1
860610470939697153	2622	299169	Washerein17	False	2017-05-05T21:41:40.000Z	Colorado, US	Entity	1
862837228569063424	4342	89681	ellyn_gesell	False	2017-05-12T01:10:00.000Z		Entity	1
864487498935787520	35038	694364	rhonda_harbison	False	2017-05-16T14:27:35.000Z		Entity	1
868648623608741888	4363	571539	dollymad1812	False	2017-05-28T02:02:25.000Z	America the Beautiful	Entity	1
871130878130483200	1550	16938	platoinCT	False	2017-06-03T22:26:01.000Z	On the margin of modernity	Entity	1
873185490375233537	8235	327825	SusanChubb1	False	2017-06-09T14:30:18.000Z		Entity	1
876558081026600963	19557	320802	Norberta36	False	2017-06-18T21:51:46.000Z	🌎of Mystery	Entity	1
889165333742878721	767	25431	CBartlett1963	False	2017-07-23T16:48:30.000Z		Entity	1
901108721924878336	18047	352197	eyemagistus	False	2017-08-25T15:47:15.000Z	OKC	Entity	1
902689690704367616	2191	318654	jdf754	False	2017-08-30T00:29:28.000Z	Rustbelt City	Entity	1
919965874311782400	26304	228925	Tentoads4truth	False	2017-10-16T16:38:51.000Z		Entity	1
931377309247987713	382	12108	snoozin19	False	2017-11-17T04:23:49.000Z	California, USA	Entity	1
933873023257518080	6354	375064	dianesbaker1	False	2017-11-24T01:40:54.000Z	Vancouver, British Columbia	Entity	1
937138207098994688	1110	250170	42_dolphins	False	2017-12-03T01:55:34.000Z	West of you	Entity	1
959535310328737792	5133	139700	100FrogLegs	False	2018-02-02T21:13:40.000Z	Georgia, USA	Entity	1
971123887407796225	2036	94091	Standupchai	False	2018-03-06T20:42:32.000Z	SharpieGate Zone, Alabama, USA	Entity	1
978776569916284928	13075	98361	Loveon999	False	2018-03-27T23:31:33.000Z	Tucson, AZ	Entity	1
984610474556731393	3850	144395	TeresaCCarter2	False	2018-04-13T01:53:25.000Z	Texas	Entity	1
998336153831944192	2116	165009	Nodilbit	False	2018-05-20T22:54:22.000Z		Entity	1
1014293900092047360	5392	133760	JillianOhana	False	2018-07-03T23:44:45.000Z	Washington, USA	Entity	1
1022640536702935040	1550	44926	words_matter18	False	2018-07-27T00:31:18.000Z	Michigan, USA	Entity	1
1031631901449179136	1044	112672	OneMargaretx	False	2018-08-20T19:59:46.000Z	 NYC	Entity	1
1044231098006425601	4319	118231	SBMcCallister	False	2018-09-24T14:24:29.000Z	Virginia	Entity	1
1066860162152050688	8412	536810	OdoyleCharlotte	False	2018-11-26T01:04:18.000Z	Soviet Florida	Entity	1
1095006863417098240	848	62682	beth_bostic	False	2019-02-11T17:09:15.000Z	Winston-Salem, NC	Entity	1
1112446900962320392	2443	48641	satirehat	False	2019-03-31T20:09:44.000Z	Dystopia USA	Entity	1
1120211230659051520	19157	89304	TheGREATHoudin2	False	2019-04-22T06:22:24.000Z		Entity	1
1130292424276873216	1743	135160	fizzily1	False	2019-05-20T02:01:28.000Z	manhattan	Entity	1
1145956207582072832	146	59714	prolibvet	False	2019-07-02T07:23:45.000Z	earth	Entity	1
1160200911299366912	904	169478	genereaux2019	False	2019-08-10T14:47:07.000Z		Entity	1
1160560266268028931	2135	41708	janicefrye0846	False	2019-08-11T14:35:04.000Z	Texas, USA	Entity	1
1165767786150285312	27019	99159	clearing_fog	False	2019-08-25T23:28:02.000Z	Nashville raised, now in SoCal	Entity	1
1166059680373735424	159	124743	Morrie2019	False	2019-08-26T18:48:11.000Z		Entity	1
1182223942984953856	1790	47243	FastMaster001	False	2019-10-10T09:19:12.000Z		Entity	1
1194756382068760582	625	18198	Grumpiest17	False	2019-11-13T23:20:48.000Z		Entity	1
1199765357935751169	424	71037	SeeleSays	False	2019-11-27T19:02:21.000Z	Oregon, USA	Entity	1
1214738012673736705	739	589635	Stlhd100	False	2020-01-08T02:38:22.000Z		Entity	1
1224812529676771328	19999	121997	treesforTrump	False	2020-02-04T21:52:49.000Z		Entity	1
1237844466725048330	511	33484	Jim2Super	False	2020-03-11T20:55:03.000Z		Entity	1
1241066523772571650	1849	195429	BetheMckenzie	False	2020-03-20T18:20:08.000Z	Texas	Entity	1
1243978078344396801	2016	49116	JenM5157	False	2020-03-28T19:07:50.000Z	New York, NY	Entity	1
1264394254035464192	841	8621	HeroVindman	False	2020-05-24T03:15:02.000Z		Entity	1
1264459209405579271	2584	413543	caz5697	False	2020-05-24T07:32:33.000Z		Entity	1
1270673098493300742	920	195604	slotsqueen31	False	2020-06-10T11:04:57.000Z		Entity	1
1279467393677504513	3102	34657	StringwallApp	False	2020-07-04T17:34:24.000Z	Dayton, OH	Entity	1
1309298969361567744	3352	151661	JulipTide	False	2020-09-25T01:09:54.000Z	Where i Lay my Head	Entity	1
1314324787691429890	1348	293389	BMT8291	False	2020-10-08T22:00:36.000Z	New York, USA	Entity	1
1316468089018609670	18633	56476	gal_suburban	False	2020-10-14T19:57:17.000Z	Chasing Rabbits	Entity	1
1339828628926980096	576	30411	Mcdonald77M	False	2020-12-18T07:04:12.000Z		Entity	1
1349828301141864453	492	25990	angel32my	False	2021-01-14T21:19:51.000Z		Entity	1
1370469368237285381	223	16175	Tikkunolam14	False	2021-03-12T20:20:11.000Z	Kansas, USA	Entity	1
1378356290351738884	1997	65614	jan_forney	False	2021-04-03T14:39:43.000Z		Entity	1
1414254374256316416	1016	39304	ImranUk7	False	2021-07-11T16:06:14.000Z	UK-US-Canada	Entity	1
15137097	32855	176950	js_newswatch	True	2008-06-16T18:39:31.000Z	Milwaukee, WI	Entity	1
17895820	941797	1086198	Daily_Express	True	2008-12-05T12:05:48.000Z	London	Entity	1
19088288	96271	1122040	bannerite	False	2009-01-16T22:15:51.000Z	Illinois, USA	Entity	1
39666268	4856	484874	hrothenb	False	2009-05-13T02:28:38.000Z		Entity	1
51728851	6337	270349	Bewitched9	False	2009-06-28T13:27:58.000Z		Entity	1
55204143	109721	335050	MirrorCeleb	True	2009-07-09T10:59:24.000Z	UK	Entity	1
88394635	33508	135341	lilo623	False	2009-11-08T10:37:49.000Z	NW Washington state, USA🇺🇸	Entity	1
189806241	12211	1094261	CaligirlLeftie	False	2010-09-12T08:06:07.000Z	ClownWorld 	Entity	1
264451340	4471	975151	onahunttoday	False	2011-03-11T23:00:53.000Z	USA	Entity	1
292898515	1300	518595	vmrwanda	False	2011-05-04T12:31:42.000Z		Entity	1
480923004	2214	380092	ReneeMcCone	False	2012-02-02T02:42:17.000Z		Entity	1
510905039	441	58331	AndyMcDandyCDN	False	2012-03-01T21:47:10.000Z	Oshawa	Entity	1
629751550	548	377413	Mykiwitwit	False	2012-07-08T00:08:13.000Z		Entity	1
942235573	796	48762	trajan2448	False	2012-11-11T21:04:40.000Z		Entity	1
1169438480	8459	879948	OldSalz	False	2013-02-11T16:55:25.000Z	NJ, USA	Entity	1
1182947209	8195	877686	DennisKoch10	False	2013-02-15T15:19:52.000Z	Edmonton Alberta	Entity	1
2285643073	907	56099	sleepyinIl	False	2014-01-10T21:02:35.000Z	Dodging bullets in the Chi... 	Entity	1
2455700293	709	211958	Conceptengager	False	2014-04-20T23:38:07.000Z		Entity	1
2491664966	465	103039	PKB_Canada	False	2014-05-12T16:20:06.000Z	Canada	Entity	1
3064146644	2147	336052	SATYAJIT1910	False	2015-03-06T06:52:51.000Z	Earth	Entity	1
3227359728	2249	343682	klonokid	False	2015-05-26T18:22:32.000Z	Chicago, IL	Entity	1
3228396854	641	54906	gkcfan21	False	2015-05-27T17:44:31.000Z	Massachusetts, USA	Entity	1
3436761485	28397	105794	MAGA__Patriot	False	2015-08-23T14:22:13.000Z		Entity	1
4697664391	274	446965	Celestebyrne3	False	2016-01-02T17:52:44.000Z	USA	Entity	1
817488870686101504	1258	574635	SandyKAlano	False	2017-01-06T21:51:49.000Z	Apache Junction, AZ	Entity	1
902268741844692992	40	24968	tanstaafler	False	2017-08-28T20:36:46.000Z	Bukara, Uzbekistan	Entity	1
1005103898556760064	811	174450	unfakingnews	False	2018-06-08T15:06:58.000Z	Madrid, Spain	Entity	1
1150795283527159808	266	78928	alexis3391	False	2019-07-15T15:52:31.000Z		Entity	1
1162779138740015104	6364	241666	KeepItBlueDems	False	2019-08-17T17:32:32.000Z	Kevin McCarthy Sucks	Entity	1
1178625170828906496	2101	33741	expressceleb	True	2019-09-30T10:58:44.000Z		Entity	1
7553152	2030	7790	dwpshields	False	2007-07-18T08:40:47.000Z	Fort Lauderdale, FL	Entity	2
8953122	688379	59690	PolitiFact	True	2007-09-18T15:08:32.000Z	Washington, DC	Entity	2
15122760	1128	21673	markmetz	False	2008-06-15T05:59:06.000Z	SF Bay Area	Entity	2
17267116	2504	80608	MsPacNWer	False	2008-11-09T10:35:05.000Z	PacNW 🇺🇸🇨🇦 🇺🇦  	Entity	2
19590168	4339	134206	MizQue	False	2009-01-27T12:55:27.000Z	Ohio 	Entity	2
22804865	21015	296024	trcfwtt	False	2009-03-04T17:38:19.000Z	Rabbit Holes	Entity	2
25583912	1400	9549	ralphaclark	False	2009-03-20T21:53:19.000Z	Oakland, CA	Entity	2
35157660	42024	135070	Heidi_Cuda	False	2009-04-25T05:37:30.000Z	Los Angeles, CA	Entity	2
60674171	2650	47105	julyriver	False	2009-07-27T18:42:12.000Z	Delaware, USA	Entity	2
64452245	862	66481	aandasgram	False	2009-08-10T17:01:26.000Z		Entity	2
65750376	309	28538	pete_artist	False	2009-08-14T22:14:21.000Z		Entity	2
98799275	70033	106626	goldisez	False	2009-12-23T04:51:39.000Z		Entity	2
111438456	889	112858	DenyThemEssence	False	2010-02-04T22:59:06.000Z	Burpelson AFB	Entity	2
113208276	5599	82403	HewittNewton	False	2010-02-11T02:01:51.000Z		Entity	2
277202090	10749	216340	BodhisattvaKat	False	2011-04-04T22:18:33.000Z	Universal Mass Consciousness	Entity	2
305243657	1656	116045	Lov_dem66	False	2011-05-25T21:53:23.000Z		Entity	2
307083860	109064	169323	8_27J	False	2011-05-29T00:34:58.000Z	St Louis, MO	Entity	2
370080511	4190	71720	loonyberg	False	2011-09-08T12:41:23.000Z		Entity	2
456361587	2930	207330	SpeakUp407	False	2012-01-06T04:59:12.000Z	Alberta	Entity	2
461073163	212	10153	cliffjx	False	2012-01-11T12:23:37.000Z	Swansea, Wales	Entity	2
479930007	1013	30448	ImDrinknWyn	False	2012-01-31T22:57:43.000Z		Entity	2
526101087	6401	158189	HoneybadgerLA	False	2012-03-16T06:31:17.000Z	California Republic	Entity	2
